,name,label,description,link
613,BOS_BYREGION_PAST_SALES,Business Outlook Survey—data by region (four quarter moving averages) - Past sales growth,"Regions are identified by province or defined as follows: the Atlantic region includes Newfoundland and Labrador, Prince Edward Island, Nova Scotia and New Brunswick; the Prairies region includes Manitoba, Saskatchewan, Alberta, Nunavut and the  Northwest Territories; and the British Columbia region includes the province of British Columbia and the territory of Yukon. Because the responses are presented here as four-quarter moving averages, these charts may not show the same movements as the aggregate BOS data published each quarter.",https://www.bankofcanada.ca/valet/groups/BOS_BYREGION_PAST_SALES
614,BOS_BYREGION_FUTURE_SALES,Business Outlook Survey—data by region (four quarter moving averages) - Future sales growth and indicators of future sales,"Regions are identified by province or defined as follows: the Atlantic region includes Newfoundland and Labrador, Prince Edward Island, Nova Scotia and New Brunswick; the Prairies region includes Manitoba, Saskatchewan, Alberta, Nunavut and the  Northwest Territories; and the British Columbia region includes the province of British Columbia and the territory of Yukon. Because the responses are presented here as four-quarter moving averages, these charts may not show the same movements as the aggregate BOS data published each quarter.",https://www.bankofcanada.ca/valet/groups/BOS_BYREGION_FUTURE_SALES
615,BOS_BYREGION_INVEST,Business Outlook Survey—data by region (four quarter moving averages) - Investment in machinery and equipment,"Regions are identified by province or defined as follows: the Atlantic region includes Newfoundland and Labrador, Prince Edward Island, Nova Scotia and New Brunswick; the Prairies region includes Manitoba, Saskatchewan, Alberta, Nunavut and the  Northwest Territories; and the British Columbia region includes the province of British Columbia and the territory of Yukon. Because the responses are presented here as four-quarter moving averages, these charts may not show the same movements as the aggregate BOS data published each quarter.",https://www.bankofcanada.ca/valet/groups/BOS_BYREGION_INVEST
616,BOS_BYREGION_FINANCING,Business Outlook Survey—data by region (four quarter moving averages) - Credit conditions,"Regions are identified by province or defined as follows: the Atlantic region includes Newfoundland and Labrador, Prince Edward Island, Nova Scotia and New Brunswick; the Prairies region includes Manitoba, Saskatchewan, Alberta, Nunavut and the  Northwest Territories; and the British Columbia region includes the province of British Columbia and the territory of Yukon. Because the responses are presented here as four-quarter moving averages, these charts may not show the same movements as the aggregate BOS data published each quarter.",https://www.bankofcanada.ca/valet/groups/BOS_BYREGION_FINANCING
617,BOS_BYREGION_EMPLOYMENT,Business Outlook Survey—data by region (four quarter moving averages) - Employment,"Regions are identified by province or defined as follows: the Atlantic region includes Newfoundland and Labrador, Prince Edward Island, Nova Scotia and New Brunswick; the Prairies region includes Manitoba, Saskatchewan, Alberta, Nunavut and the  Northwest Territories; and the British Columbia region includes the province of British Columbia and the territory of Yukon. Because the responses are presented here as four-quarter moving averages, these charts may not show the same movements as the aggregate BOS data published each quarter.",https://www.bankofcanada.ca/valet/groups/BOS_BYREGION_EMPLOYMENT
618,BOS_BYREGION_CAPACITY,Business Outlook Survey—data by region (four quarter moving averages) - Capacity pressures,"Regions are identified by province or defined as follows: the Atlantic region includes Newfoundland and Labrador, Prince Edward Island, Nova Scotia and New Brunswick; the Prairies region includes Manitoba, Saskatchewan, Alberta, Nunavut and the  Northwest Territories; and the British Columbia region includes the province of British Columbia and the territory of Yukon. Because the responses are presented here as four-quarter moving averages, these charts may not show the same movements as the aggregate BOS data published each quarter.",https://www.bankofcanada.ca/valet/groups/BOS_BYREGION_CAPACITY
619,BOS_BYREGION_LABOUR,Business Outlook Survey—data by region (four quarter moving averages) - Labour shortages and labour shortage intensity,"Regions are identified by province or defined as follows: the Atlantic region includes Newfoundland and Labrador, Prince Edward Island, Nova Scotia and New Brunswick; the Prairies region includes Manitoba, Saskatchewan, Alberta, Nunavut and the  Northwest Territories; and the British Columbia region includes the province of British Columbia and the territory of Yukon. Because the responses are presented here as four-quarter moving averages, these charts may not show the same movements as the aggregate BOS data published each quarter.",https://www.bankofcanada.ca/valet/groups/BOS_BYREGION_LABOUR
620,BOS_BYREGION_WAGES,Business Outlook Survey—data by region (four quarter moving averages) - Wages,"Regions are identified by province or defined as follows: the Atlantic region includes Newfoundland and Labrador, Prince Edward Island, Nova Scotia and New Brunswick; the Prairies region includes Manitoba, Saskatchewan, Alberta, Nunavut and the  Northwest Territories; and the British Columbia region includes the province of British Columbia and the territory of Yukon. Because the responses are presented here as four-quarter moving averages, these charts may not show the same movements as the aggregate BOS data published each quarter.",https://www.bankofcanada.ca/valet/groups/BOS_BYREGION_WAGES
621,BOS_BYREGION_INPUT,Business Outlook Survey—data by region (four quarter moving averages) - Input prices,"Regions are identified by province or defined as follows: the Atlantic region includes Newfoundland and Labrador, Prince Edward Island, Nova Scotia and New Brunswick; the Prairies region includes Manitoba, Saskatchewan, Alberta, Nunavut and the  Northwest Territories; and the British Columbia region includes the province of British Columbia and the territory of Yukon. Because the responses are presented here as four-quarter moving averages, these charts may not show the same movements as the aggregate BOS data published each quarter.",https://www.bankofcanada.ca/valet/groups/BOS_BYREGION_INPUT
622,BOS_BYREGION_OUTPUT,Business Outlook Survey—data by region (four quarter moving averages) - Output prices,"Regions are identified by province or defined as follows: the Atlantic region includes Newfoundland and Labrador, Prince Edward Island, Nova Scotia and New Brunswick; the Prairies region includes Manitoba, Saskatchewan, Alberta, Nunavut and the  Northwest Territories; and the British Columbia region includes the province of British Columbia and the territory of Yukon. Because the responses are presented here as four-quarter moving averages, these charts may not show the same movements as the aggregate BOS data published each quarter.",https://www.bankofcanada.ca/valet/groups/BOS_BYREGION_OUTPUT
623,BOS_BYREGION_INF_AT,Business Outlook Survey—data by region (four quarter moving averages) - Inflation expectations of firms in the Atlantic region,"Regions are identified by province or defined as follows: the Atlantic region includes Newfoundland and Labrador, Prince Edward Island, Nova Scotia and New Brunswick; the Prairies region includes Manitoba, Saskatchewan, Alberta, Nunavut and the  Northwest Territories; and the British Columbia region includes the province of British Columbia and the territory of Yukon. Because the responses are presented here as four-quarter moving averages, these charts may not show the same movements as the aggregate BOS data published each quarter.",https://www.bankofcanada.ca/valet/groups/BOS_BYREGION_INF_AT
624,BOS_BYREGION_INF_BC,Business Outlook Survey—data by region (four quarter moving averages) - Inflation expectations of firms in British Columbia,"Regions are identified by province or defined as follows: the Atlantic region includes Newfoundland and Labrador, Prince Edward Island, Nova Scotia and New Brunswick; the Prairies region includes Manitoba, Saskatchewan, Alberta, Nunavut and the  Northwest Territories; and the British Columbia region includes the province of British Columbia and the territory of Yukon. Because the responses are presented here as four-quarter moving averages, these charts may not show the same movements as the aggregate BOS data published each quarter.",https://www.bankofcanada.ca/valet/groups/BOS_BYREGION_INF_BC
625,BOS_BYREGION_INF_ON,Business Outlook Survey—data by region (four quarter moving averages) - Inflation expectations of firms in Ontario,"Regions are identified by province or defined as follows: the Atlantic region includes Newfoundland and Labrador, Prince Edward Island, Nova Scotia and New Brunswick; the Prairies region includes Manitoba, Saskatchewan, Alberta, Nunavut and the  Northwest Territories; and the British Columbia region includes the province of British Columbia and the territory of Yukon. Because the responses are presented here as four-quarter moving averages, these charts may not show the same movements as the aggregate BOS data published each quarter.",https://www.bankofcanada.ca/valet/groups/BOS_BYREGION_INF_ON
626,BOS_BYREGION_INF_PR,Business Outlook Survey—data by region (four quarter moving averages) - Inflation expectations of firms in the Prairies region,"Regions are identified by province or defined as follows: the Atlantic region includes Newfoundland and Labrador, Prince Edward Island, Nova Scotia and New Brunswick; the Prairies region includes Manitoba, Saskatchewan, Alberta, Nunavut and the  Northwest Territories; and the British Columbia region includes the province of British Columbia and the territory of Yukon. Because the responses are presented here as four-quarter moving averages, these charts may not show the same movements as the aggregate BOS data published each quarter.",https://www.bankofcanada.ca/valet/groups/BOS_BYREGION_INF_PR
627,BOS_BYREGION_INF_QC,Business Outlook Survey—data by region (four quarter moving averages) - Inflation expectations of firms in Quebec,"Regions are identified by province or defined as follows: the Atlantic region includes Newfoundland and Labrador, Prince Edward Island, Nova Scotia and New Brunswick; the Prairies region includes Manitoba, Saskatchewan, Alberta, Nunavut and the  Northwest Territories; and the British Columbia region includes the province of British Columbia and the territory of Yukon. Because the responses are presented here as four-quarter moving averages, these charts may not show the same movements as the aggregate BOS data published each quarter.",https://www.bankofcanada.ca/valet/groups/BOS_BYREGION_INF_QC
628,BOS_BYSIZES,Business Outlook Survey—data by firm size (four-quarter moving averages),"Firm sizes are defined as follows: small firms have 10 to 99 employees, medium-sized firms have 100 to 499 employees, and large firms have 500 or more employees. Because the responses are presented here as four-quarter moving averages, these charts may not show the same movements as the aggregate BOS data published each quarter.",https://www.bankofcanada.ca/valet/groups/BOS_BYSIZES
629,BOS_BYSECTORS,Business Outlook Survey—data by sector (four quarter moving averages),"Sectors are defined by the grouping of North American Industry Classification System codes as follows: primary sector: 11 and 21; manufacturing: 311–339; construction, information, transportation and utilities (CITU): 22, 23, 48, 49 and 51; trade: 41, 44 and 45; finance, insurance and real estate (FIRE): 52–53; and commercial, personal and business services (CPBS): 54, 55, 56, 71, 72 and 81. Because the responses are presented here as four-quarter moving averages, these charts may not show the same movements as the aggregate BOS data published each quarter.",https://www.bankofcanada.ca/valet/groups/BOS_BYSECTORS
630,BOS_BYREGIONS,Business Outlook Survey—data by region (four quarter moving averages),"Regions are identified by province or defined as follows: the Atlantic region includes Newfoundland and Labrador, Prince Edward Island, Nova Scotia and New Brunswick; the Prairies region includes Manitoba, Saskatchewan, Alberta, Nunavut and the  Northwest Territories; and the British Columbia region includes the province of British Columbia and the territory of Yukon. Because the responses are presented here as four-quarter moving averages, these charts may not show the same movements as the aggregate BOS data published each quarter.",https://www.bankofcanada.ca/valet/groups/BOS_BYREGIONS
631,CES_C1A,Inflation expectations and perceptions by age group,Inflation expectations and perceptions by age group,https://www.bankofcanada.ca/valet/groups/CES_C1A
632,CES_C1B,Inflation expectations and perceptions by education level,Inflation expectations and perceptions by education level,https://www.bankofcanada.ca/valet/groups/CES_C1B
633,CES_C1C,Inflation expectations and perceptions by income level,Inflation expectations and perceptions by income level,https://www.bankofcanada.ca/valet/groups/CES_C1C
634,CES_C1D,Inflation expectations and perceptions by numeracy level,Inflation expectations and perceptions by numeracy level,https://www.bankofcanada.ca/valet/groups/CES_C1D
635,CES_C1E,Inflation expectations and perceptions by province,Inflation expectations and perceptions by province,https://www.bankofcanada.ca/valet/groups/CES_C1E
636,CES_C3A,Wage growth expectations and perceptions by age group,Wage growth expectations and perceptions by age group,https://www.bankofcanada.ca/valet/groups/CES_C3A
637,CES_C3B,Wage growth expectations and perceptions by education level,Wage growth expectations and perceptions by education level,https://www.bankofcanada.ca/valet/groups/CES_C3B
638,CES_C3C,Wage growth expectations and perceptions by income level,Wage growth expectations and perceptions by income level,https://www.bankofcanada.ca/valet/groups/CES_C3C
639,CES_C3D,Wage growth expectations and perceptions by numeracy level,Wage growth expectations and perceptions by numeracy level,https://www.bankofcanada.ca/valet/groups/CES_C3D
640,CES_C3E,Wage growth expectations and perceptions by province,Wage growth expectations and perceptions by province,https://www.bankofcanada.ca/valet/groups/CES_C3E
641,CES_C4A,"Expected probabilities of losing, leaving and finding a job by age group","Expected probabilities of losing, leaving and finding a job by age group",https://www.bankofcanada.ca/valet/groups/CES_C4A
642,CES_C4B,"Expected probabilities of losing, leaving and finding a job by education level","Expected probabilities of losing, leaving and finding a job by education level",https://www.bankofcanada.ca/valet/groups/CES_C4B
643,CES_C4C,"Expected probabilities of losing, leaving and finding a job by income level","Expected probabilities of losing, leaving and finding a job by income level",https://www.bankofcanada.ca/valet/groups/CES_C4C
644,CES_C4D,"Expected probabilities of losing, leaving and finding a job by numeracy level","Expected probabilities of losing, leaving and finding a job by numeracy level",https://www.bankofcanada.ca/valet/groups/CES_C4D
645,CES_C4E,"Expected probabilities of losing, leaving and finding a job by province","Expected probabilities of losing, leaving and finding a job by province",https://www.bankofcanada.ca/valet/groups/CES_C4E
646,CES_C5A,Expected income and spending growth by age group,Expected income and spending growth by age group,https://www.bankofcanada.ca/valet/groups/CES_C5A
647,CES_C5B,Expected income and spending growth by education level,Expected income and spending growth by education level,https://www.bankofcanada.ca/valet/groups/CES_C5B
648,CES_C5C,Expected income and spending growth by income level,Expected income and spending growth by income level,https://www.bankofcanada.ca/valet/groups/CES_C5C
649,CES_C5D,Expected income and spending growth by numeracy level,Expected income and spending growth by numeracy level,https://www.bankofcanada.ca/valet/groups/CES_C5D
650,CES_C5E,Expected income and spending growth by province,Expected income and spending growth by province,https://www.bankofcanada.ca/valet/groups/CES_C5E
651,CES_C1_DEMOGRAPHICS,Canadian Survey of Consumer Expectations—Inflation Expectations and Perceptions by Demographic Characteristics,Canadian Survey of Consumer Expectations—Inflation Expectations and Perceptions by Demographic Characteristics,https://www.bankofcanada.ca/valet/groups/CES_C1_DEMOGRAPHICS
652,CES_C3_DEMOGRAPHICS,Canadian Survey of Consumer Expectations—Wage Growth Expectations and Perceptions by Demographic Characteristics,Canadian Survey of Consumer Expectations—Wage Growth Expectations and Perceptions by Demographic Characteristics,https://www.bankofcanada.ca/valet/groups/CES_C3_DEMOGRAPHICS
653,CES_C4_DEMOGRAPHICS,"Canadian Survey of Consumer Expectations—Expected Probabilities of Losing, Leaving and Finding a Job by Demographic Characteristics","Canadian Survey of Consumer Expectations—Expected Probabilities of Losing, Leaving and Finding a Job by Demographic Characteristics",https://www.bankofcanada.ca/valet/groups/CES_C4_DEMOGRAPHICS
654,CES_C5_DEMOGRAPHICS,Canadian Survey of Consumer Expectations—Expected Income and Spending Growth by Demographic Characteristics,Canadian Survey of Consumer Expectations—Expected Income and Spending Growth by Demographic Characteristics,https://www.bankofcanada.ca/valet/groups/CES_C5_DEMOGRAPHICS
655,CES_2020Q4_C1A,Some consumers will spend more on discretionary goods,"What best describes the alternative way you plan to use the money that you had planned to spend? Share of respondents by income group, percent",https://www.bankofcanada.ca/valet/groups/CES_2020Q4_C1A
656,CES_2020Q4_C1B,"Canadians used the Canada Emergency Response Benefit to spend, pay down debt and save","Share of CERB by income group, percent",https://www.bankofcanada.ca/valet/groups/CES_2020Q4_C1B
657,BOS_2020Q4_C1A,"Investment in machinery and equipment, four-quarter moving average","Over the next 12 months, is your firm's investment spending on machinery and equipment expected to be higher, lower or the same as over the past 12 months? (balance of opinion*)
* Percentage of firms expecting higher investment minus the percentage expecting lower investment
Note: CITU is construction, information, transportation and utilities; FIRE is finance, insurance and real estate; CPBS is commercial, personal and business services.",https://www.bankofcanada.ca/valet/groups/BOS_2020Q4_C1A
658,BOS_2020Q4_C5,Most firms expect no changes in their prime rate in the near term,"When do you expect the prime rate on your loans (from domestic lenders) to increase?
* Percentage of firms reporting their expectations on the prime rate",https://www.bankofcanada.ca/valet/groups/BOS_2020Q4_C5
659,BOS_2020Q4,Business Outlook Survey,"A summary of interviews conducted by the Bank's regional offices with the senior management of about 100 firms, selected in accordance with the composition of Canada's gross domestic product.
The survey's purpose is to gather the perspectives of these businesses on topics of interest to the Bank of Canada (such as demand and capacity pressures) and their forward-looking views on economic activity.",https://www.bankofcanada.ca/valet/groups/BOS_2020Q4
660,CSCE_2020Q4,Canadian Survey of Consumer Expectations,Canadian Survey of Consumer Expectations,https://www.bankofcanada.ca/valet/groups/CSCE_2020Q4
661,BOS_COSTS,Wage Growth,"Over the next 12 months, are increases in labour costs expected to be higher, lower or about the same rate as over the past 12 months?",https://www.bankofcanada.ca/valet/groups/BOS_COSTS
662,CBPP_REPORTING,Reporting,Reporting,https://www.bankofcanada.ca/valet/groups/CBPP_REPORTING
663,CBPP_OPERATION,Corporate Bond Purchase Program,Corporate Bond Purchase Program,https://www.bankofcanada.ca/valet/groups/CBPP_OPERATION
664,BAPF_TRANSACTION_DATA,"Bankers’ Acceptance Purchase Facility, transaction level data","Bankers’ Acceptance Purchase Facility, transaction level data",https://www.bankofcanada.ca/valet/groups/BAPF_TRANSACTION_DATA
665,FSHUB_20210128,"Monitoring payment deferrals during the COVID-19 pandemic—update, December 2020","Monitoring payment deferrals during the COVID-19 pandemic—update, December 2020",https://www.bankofcanada.ca/valet/groups/FSHUB_20210128
666,FSHUB_20210128_C1,Deferral rates by loan-type,"Number of accounts deferred as a share of all accounts

Last observation: December 2020

Note: HELOCs are home equity lines of credit.

Sources: TransUnion and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/FSHUB_20210128_C1
667,FSHUB_20210128_C2,Status of payment deferrals,"As of December 2020

Last observation: December 2020

Note: HELOCs are home equity lines of credit.

Sources: TransUnion and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/FSHUB_20210128_C2
668,FSHUB_20210128_C3A,Share of accounts at least 30 days behind in payments,"HELOCs are home equity lines of credit.

Last observation: December 2020

Note: HELOCs are home equity lines of credit.

Sources: TransUnion and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/FSHUB_20210128_C3A
669,FSHUB_20210128_C3B,Share of expired deferrals at least 30 days behind in payments,"Last observation: December 2020

Note: HELOCs are home equity lines of credit.

Sources: TransUnion and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/FSHUB_20210128_C3B
670,BANK_NOTE_SURVEY,Bank Note Confidence Survey,Bank Note Confidence Survey,https://www.bankofcanada.ca/valet/groups/BANK_NOTE_SURVEY
671,SAN_LYOJ20210218,The Bank of Canada COVID-19 stringency index: measuring policy response across provinces,,https://www.bankofcanada.ca/valet/groups/SAN_LYOJ20210218
672,SAN_LYOJ20210218_C1,The Bank’s national stringency index is lower than OxCGRT for most of the pandemic,,https://www.bankofcanada.ca/valet/groups/SAN_LYOJ20210218_C1
673,SAN_LYOJ20210218_C2,"Across most regions, containment measures have increased recently in response to higher virus transmission rates", ,https://www.bankofcanada.ca/valet/groups/SAN_LYOJ20210218_C2
674,COVID-19_STRINGENCY_INDEX_BY_REGION,COVID-19 stringency index by region,,https://www.bankofcanada.ca/valet/groups/COVID-19_STRINGENCY_INDEX_BY_REGION
675,SAN_ROHA_20210128,Non-bank financial intermediation in Canada: a pulse check,Non-bank financial intermediation in Canada: a pulse check,https://www.bankofcanada.ca/valet/groups/SAN_ROHA_20210128
676,SAN_ROHA_20210128_C1,The relative share of assets held by non-bank financial intermediaries has remained stable,"Share of total assets, annual data

Last observation: 2019

Sources: Statistics Canada, Ontario Securities Commission, Morningstar, IHS Markit, DBRS, Investment Industry Regulatory Organization of Canada and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/SAN_ROHA_20210128_C1
677,SAN_ROHA_20210128_C2,Growth in non-bank financial intermediation has been driven by investment dealers,"Annual data

Last observation: 2019

Sources: Statistics Canada, Ontario Securities Commission, Morningstar, IHS Markit, DBRS, Investment Industry Regulatory Organization of Canada and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/SAN_ROHA_20210128_C2
678,SAN_ROHA_20210128_C3A,Investment funds continue to be the largest non-bank financial intermediation subsector,"All subsectors

Last observation: 2019

Sources: Statistics Canada, Ontario Securities Commission, Morningstar, IHS Markit, DBRS, Investment Industry Regulatory Organization of Canada and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/SAN_ROHA_20210128_C3A
679,SAN_ROHA_20210128_C3B,Investment funds continue to be the largest non-bank financial intermediation subsector,"Investment funds subsector

Last observation: 2019

Sources: Statistics Canada, Ontario Securities Commission, Morningstar, IHS Markit, DBRS, Investment Industry Regulatory Organization of Canada and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/SAN_ROHA_20210128_C3B
680,SAN_ROHA_20210128_F1A,"Despite strong post‑crisis growth in assets, non-bank financial intermediation's share of outstanding private debt has declined or remained steady","Annual data

Total private credit
Last observation: 2019

Sources: Morningstar, Ontario Securities Commission, DBRS, Statistics Canada and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/SAN_ROHA_20210128_F1A
681,SAN_ROHA_20210128_F1B,"Despite strong post‑crisis growth in assets, non-bank financial intermediation's share of outstanding private debt has declined or remained steady","Annual data

Market-based business credit
Last observation: 2019

Sources: Morningstar, Ontario Securities Commission, DBRS, Statistics Canada and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/SAN_ROHA_20210128_F1B
682,SAN_ROHA_20210128_C4,"Since 2008, financing companies' assets have grown by 73%","Annual data

Last observation: 2019

Note: Other assets include currency and deposits, debt securities, mortgages, other financial assets and non-financial assets.

Sources: Statistics Canada and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/SAN_ROHA_20210128_C4
683,SAN_ROHA_20210128_C5,"Since 2008, leverage has declined and liquidity remains stable","Annual data

Last observation: 2019

Note: Leverage measured as assets divided by equity. Liquidity is measured as currency and deposits and short-term paper divided by total assets.

Sources: Statistics Canada and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/SAN_ROHA_20210128_C5
684,SAN_ROHA_20210128_C7,Total financial assets of mortgage investment corporations have grown rapidly since the global financial crisis,"Annual data

Last observation: 2019

Sources: Statistics Canada",https://www.bankofcanada.ca/valet/groups/SAN_ROHA_20210128_C7
685,SAN_ROHA_20210128_C6,Mortgage investment corporations' market share of outstanding mortgages remains small,"Annual data

Last observation: 2019

Note: This is based on the mortgages held on the entities' balance sheets, which includes both residential and commercial mortgages. Quasi-banks include credit unions, caisses populaires and trust and loan companies.

Source: Statistics Canada",https://www.bankofcanada.ca/valet/groups/SAN_ROHA_20210128_C6
686,SAN_ROHA_20210128_C8,MIC leverage has increased while liquidity has steadily declined,"Annual data

Last observation: 2019

Note: Leverage is measured as assets minus corporate claims divided by equity. Liquidity is measured as liquid assets divided by financial liabilities

Sources: Statistics Canada and Bank of Canada",https://www.bankofcanada.ca/valet/groups/SAN_ROHA_20210128_C8
687,SAN_ROHA_20210128_C9A,"DSIBs' exposure to private lenders is small, but some variation exists across banks","Aggregate DSIB exposure

Last observation: 2019

Note: Excludes reverse repurchase agreements and securities borrowed. DSIB stands for domestic systemically important bank.

Sources: Office of the Superintendent of Financial Institutions and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/SAN_ROHA_20210128_C9A
688,SAN_ROHA_20210128_C9B,"DSIBs' exposure to private lenders is small, but some variation exists across banks","Distribution of DSIB exposure

Last observation: 2019

Note: Excludes reverse repurchase agreements and securities borrowed. DSIB stands for domestic systemically important bank.

Sources: Office of the Superintendent of Financial Institutions and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/SAN_ROHA_20210128_C9B
689,SAN_ROHA_20210128_C10,The share of assets held by non-bank investment dealers has fallen,"Quarterly data

Last observation: June 2020

Sources: Investment Industry Regulatory Organization of Canada and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/SAN_ROHA_20210128_C10
690,SAN_ROHA_20210128_C11,Money market funds and exchange-traded funds grew faster than fixed-income mutual funds did during the crisis,"Daily cumulative change in fund size

Last observation: June 30, 2020

Note: AUM stands for assets under management.

Sources: Morningstar Direct and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/SAN_ROHA_20210128_C11
691,SAN_GUIL_20210318,What cured the TSX Equity index after COVID-19?,What cured the TSX Equity index after COVID-19?,https://www.bankofcanada.ca/valet/groups/SAN_GUIL_20210318
692,SAN_GUIL_20210318_C1,TSX appreciation since September is largely due to positive earnings revisions,"Last observation: March 12, 2021

Sources: Bloomberg, Refinitiv and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/SAN_GUIL_20210318_C1
693,SAN_GUIL_20210318_C2,Positive revisions to earnings forecasts peaked in November,"Last observation: March 1, 2021

Note: Using forecasts for one year ahead, we calculate the earnings revision ratio as follows: the number of positive revisions minus the number of negative revisions divided by the total number of revisions.

Sources: Refinitiv and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/SAN_GUIL_20210318_C2
694,CORRA_COMPOUNDED_INDEX,CORRA Compounded Index,"The CORRA Compounded Index is a measure of the cumulative impact of CORRA compounding over time, starting from a base value of 100 on June 12, 2020. The index can be used to calculate CORRA compounded between any two dates. This index is provided for informational purposes only.",https://www.bankofcanada.ca/valet/groups/CORRA_COMPOUNDED_INDEX
695,CORRA_TRANSPARENCY,CORRA: Summary of Errors Detected after Publication,CORRA: Summary of Errors Detected after Publication,https://www.bankofcanada.ca/valet/groups/CORRA_TRANSPARENCY
696,FSHUB_20210317,Update on housing market imbalances and household indebtedness,Update on housing market imbalances and household indebtedness,https://www.bankofcanada.ca/valet/groups/FSHUB_20210317
697,FSHUB_20210317_C1,Housing resales are at record highs and inventory levels at record lows,"Multiple Listings Service months of inventory and residential sales, monthly data

Last observation: February 2021

Source: Canadian Real Estate Association",https://www.bankofcanada.ca/valet/groups/FSHUB_20210317_C1
698,FSHUB_20210317_C2,House price growth has picked up substantially amid tight market conditions,"National house price growth and ratio of sales to new listings, monthly data

Last observation: February 2021

Sources: Canadian Real Estate Association and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/FSHUB_20210317_C2
699,FSHUB_20210317_C3,House prices have risen across Canada during the pandemic,"Multiple Listing Service Home Price Index, year-over-year percentage change, monthly data

Last observation: February 2021

Sources: Canadian Real Estate Association and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/FSHUB_20210317_C3
700,FSHUB_20210317_C4,The pandemic has caused a shift in housing preferences toward single-family homes,"Multiple Listing Service Home Price Index, year-over-year percentage change, monthly data

Last observation: February 2021

Sources: Canadian Real Estate Association and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/FSHUB_20210317_C4
701,FSHUB_20210317_C5,House prices have grown more rapidly in areas farther away from city centres,"Year-over-year house price growth in 2020Q4 and distance from city centre

Last observation: 2020Q4

Note: Observations represent individual forward sortation areas.

Sources: Teranet and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/FSHUB_20210317_C5
702,FSHUB_20210317_C6,House price expectations fell at the onset of the pandemic but have since recovered,"Median expected growth in house prices over the next 12 months, Canadian Survey of Consumer Expectations, quarterly data

Last observation: 2021Q1

Note: Expectations are measured by the interpolated median of expected growth in national house prices over the next 12 months for residents of Ontario and British Columbia. See M. Khan and T. Webley, ""Disentangling the Factors Driving Housing Resales,"" Bank of Canada Staff Analytical Note No. 2019-12.

Source: Bank of Canada",https://www.bankofcanada.ca/valet/groups/FSHUB_20210317_C6
703,FSHUB_20210317_C7,Some measures show rising exuberance in the housing market for the Greater Toronto Area,"Housing market indicators for the Greater Toronto Area, monthly data

Last observation: February 2021

Source: Realosophy Realty Inc.",https://www.bankofcanada.ca/valet/groups/FSHUB_20210317_C7
704,FSHUB_20210317_C8,Growing mortgage credit is leading to a rise in total household debt,"Aggregate balances by type of household credit, index: February 2020 = 100, monthly data

Last observation: January 2021

Sources: TransUnion and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/FSHUB_20210317_C8
705,FSHUB_20210317_C9,Credit card payments have notably increased among borrowers with low credit scores,"Credit card payments by credit score categories, index: February 2020 = 100

Last observation: January 2021

Note: Payments are calculated as the share of outstanding balances paid off each month. “Above prime” consumers have credit scores greater than 780; “Prime” consumers have credit scores between 700 and 780; and “below prime” consumers have credit scores less than 700.

Sources: TransUnion and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/FSHUB_20210317_C9
706,FSHUB_20210317_C10,The proportion of new mortgages with high loan-to-income ratios is trending up,"Share of new mortgages with a loan-to-income ratio greater than 450 percent, quarterly data

Last observation: 2020Q4

Note: Data include purchases and refinancing originated by federally regulated financial institutions. High-ratio mortgages have a loan-to-value ratio greater than 80 percent and must be insured. Low-ratio mortgages have a loan-to-value ratio of 80 percent or less.

Sources: Department of Finance Canada, regulatory filings of Canadian banks and Bank of Canada calculations",https://www.bankofcanada.ca/valet/groups/FSHUB_20210317_C10
707,BOS_2021Q1_C2,Nearly two-thirds of firms report their sales are at or above pre-pandemic levels,Where are your sales relative to pre-pandemic levels? (percentage of firms),https://www.bankofcanada.ca/valet/groups/BOS_2021Q1_C2
708,BOS_2021Q1_C6,Healthy demand and limits on current capacity are key drivers of firms’ investment plans,Reasons for firms’ planned investment expenditures over the next 12 months (percentage of firms),https://www.bankofcanada.ca/valet/groups/BOS_2021Q1_C6
